id,original_language,title,story,is_story_detailed,budget,revenue,profit,is_good,url
73183,en,"The Haunted World of Edward D. Wood, Jr.","The strange life and the wonderfully awful films of 1950's Hollywood Z movie director Ed Wood are profiled in this documentary that was conceived of and researched several years before commercial-filmmaker Tim Burton made his feature film tribute. Actually, Wood does not appear much in this film. Rather, it centers on the lives and thoughts of his entourage and those who knew him. Among those interviewed are Wood's former lover and star of his earliest films, Dolores Fuller, whom he abruptly replaced in the middle of Bride of the Monster with actress Loretta King who is also interviewed.",False,NA,NA,-23924986,False,https://en.wikipedia.org/wiki/The_Haunted_World_of_Edward_D._Wood%2C_Jr.
131232,en,Two Friends,"Nunzio and Pino, two from Messina who emigrated to the North (the film was shot in Turin) are friends and live together in an apartment. Nunzio is a simple, religious and somewhat naive person towards life but with a big heart and is afflicted by a persistent cough caused by the dust that he sucks up every day in the factory. Pino is a closed and shy man, a killer linked in working terms to a silent and laconic Neapolitan fishmonger; he travels by train all the time, looking for the individuals he must kill. All this happens without the knowledge of his friend, unable to do any harm and fascinated by Pino's constant travel. One day Nunzio falls in love with Maria, a girl struggling with a broken radio. Pino tries in every way to help his friend to conquer her, but the company turns out to be useless, as Maria is already in love with Valerio, the neighborhood bartender. Nunzio is dejected, but Pino, fond of his friend more than anything else, decides to leave his ""job"", eliminates the fishmonger and, determined to change his life, leaves again by train, but this time in the company of the enthusiastic Nunzio.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/Two_Friends_(2002_film)
9100,en,The Craft,"Sarah Bailey, a troubled teenage girl with unusual abilities, has just moved from San Francisco to Los Angeles with her father and stepmother. At her new school, she forms a friendship with a group of girls who are outcasts for various reasons and are rumored to be witches. Bonnie Harper bears burn scars from an auto accident, Nancy Downs lives in a trailer with her mother and abusive stepfather, and Rochelle Zimmerman is a black student who is subjected to racist bullying by a gang of white girls. The girls worship a powerful earth deity they call ""Manon"".

Popular jock Chris Hooker shows interest in Sarah, which she reciprocates. When Bonnie observes Sarah levitating a pencil in class, she and the other outcast girls are convinced that she can complete their coven as ""the fourth"", completing the Four Elements circle and making them all-powerful. As the girls walk home from school, Sarah is harassed by a vagrant, who had earlier tried to scare her with a snake when she moved into her new home. When the vagrant chases after Sarah, he is immediately hit by a car. The girls believe their combined will caused it to happen, which strengthens their bond. It is also revealed that Sarah once attempted suicide.

After a date with Chris, Sarah is upset that he spread a false rumor that they had sex and she was terrible in bed. When Sarah confronts him, he treats her disrespectfully in front of his friends. Sarah casts a love spell on him. Rochelle then casts a revenge spell on racist bully Laura Lizzie. Bonnie casts a spell for beauty, and Nancy a spell for power. The spells are successful: Chris becomes infatuated with Sarah, Bonnie's scars on her back miraculously heal. Rochelle's bully, Laura, begins losing her hair. Nancy causes her stepfather to have a fatal heart attack, enabling her and her mother to cash in on his life insurance policy and move into a luxurious high-rise apartment.

Nancy becomes power-hungry and encourages the others to join her in a rite called ""Invocation of the Spirit,"" despite being warned against the spell by Lirio, the owner of a local occult shop and practicing witch. Upon completion of the spell, Nancy is struck by lightning. The following morning, the other girls see Nancy walking on water, with beached sharks and other dead animals littering the shore. In the days that follow, Nancy becomes increasingly devoid of empathy and engages in risky behavior that endangers her life and those of others.

The spells the girls cast eventually lead to negative consequences, as Bonnie becomes aggressively narcissistic, Rochelle finds Laura traumatized by her baldness and sobbing hysterically, and the obsessed Chris attempts to rape Sarah after she rejects his continual advances. In supposed retaliation, Nancy uses a glamour spell to make herself look like Sarah and attempts to fool Chris into having sex with her at a party. She is interrupted by the real Sarah, who pleads with Nancy to leave with her, but she refuses. Upset at being fooled, Chris accuses Nancy of jealousy, angering her. She uses her power to kill Chris by throwing him out of a window.

Sarah attempts a binding spell to prevent Nancy from doing more harm, but it does not work and the coven turns on Sarah. Sarah seeks out Lirio, but changes her mind and leaves before Lirio can offer help. The trio invades Sarah's dreams, torment her with visions of swarms of scorpions, snakes, rats, spiders and insects, and make her believe that her family has died in a plane crash. The coven then tries to induce Sarah to commit suicide, and Nancy slashes Sarah's wrists herself. Although initially terrified, Sarah successfully invokes the spirit and is able to heal herself and fight back. She scares off Bonnie and Rochelle by showing them glamours in a mirror of Bonnie with her face scarred and Rochelle losing her hair like Laura. Sarah then defeats Nancy and binds her, preventing her from causing harm forever.

Bonnie and Rochelle, finding their powers gone, visit Sarah to attempt reconciliation, only to find that she wants nothing to do with them and that Manon took their powers because they abused them. They scornfully mutter that Sarah must have lost her powers too. Sarah then conjures a lightning storm and makes a tree branch nearly crush them. She warns them to be careful not to end up like Nancy, who has been committed to a psychiatric hospital, delusional and her powers bound, strapped to a bed as she desperately insists she can fly.
",True,15000000,55600000,40600000,True,https://en.wikipedia.org/wiki/The_Craft_(1996_film)
20759,en,The Great White Hype,"James ""The Grim Reaper"" Roper (Damon Wayans), the undefeated heavyweight boxing champ of the world, defeats his latest challenger with ease and visits an after-party thrown by Rev. Fred Sultan (Samuel L. Jackson), a conniving and manipulative businessman who also acts as Roper's fight promoter. After telling the attendees that the fight was a financial flop, Sultan concludes that boxing events have become far less profitable because audience members are tired of watching only black boxers fight each other. Sultan predicts that a white contender, even one without a viable chance of winning, would create a huge payday like the Larry Holmes vs. Gerry Cooney fight; next, he vows to either find or ""create"" a white contender for Roper to face in the ring.

After failing to find a white boxer currently in the sport suitable by any means, Sultan discovers that Roper actually lost to a white boxer, Terry Conklin (Peter Berg), back in his amateur days. Sultan and his unethical crew find Conklin in Cleveland, where he fronts a heavy metal band, advocates peace and Buddhism, and constantly preaches progressive social issues. Conklin is uninterested in returning to boxing to face Roper, though he is eventually coaxed to do so through ego-stroking by Sultan and a promise of $10 million to help his quest in eradicating homelessness.

Conklin arrives in Las Vegas and starts to train for his return to the ring. Thanks to shady dealing, Conklin suddenly is named the No. 8 challenger in the world. Boxing pundits and officials easily see the scam unfolding and label the fight a disgrace. However, the prospect of a white vs. black fight continues to hold the prospect of a large payoff. Conklin gets in shape quickly, regaining some of his old form, while Roper dismisses the fight as a joke - to the point where he puts on 25 pounds and is barely able to run after an ice cream truck.

Meanwhile, crusading television journalist Mitchell Kane (Jeff Goldblum) has finally gathered enough evidence to disgrace the unethical Sultan, but at the last moment, Kane is seduced by power and joins Sultan's squad. As Sultan's ego grows, Kane sees an opportunity to usurp his position. Though Conklin was never believed to stand a chance in the fight, Kane recognizes that he may actually win, and has Conklin sign with him rather than Sultan. Throughout all this, the true top contender to the heavyweight title, Marvin Shabazz (Michael Jace), and his manager Hassan El Ruk'n (Jamie Foxx) are repeatedly denied the rightful chance to a fight, and they proceed to cause a headache for everyone involved in the hype scam.

Sultan and his crew use the media to promote the fight and publicize the white vs. black angle, even fabricating an Irish ancestor for Conklin. The racial angle works, and money starts to pour in. On the fight day, Millions tune into Pay-Per-View on the day of the fight, and Kane is confident about a new era beginning with a Conklin upset. The fight begins, and Conklin gets in only one good punch before the out-of-shape Roper easily dispatches his foe - which was the plan all along. Conklin quits boxing again, Kane's plan falls short, Sultan reaps a huge profit, and Roper's critics are silenced. Shabazz, refusing to wait any longer, attacks Roper inside the ring and gets into a fistfight with him, while Sultan screams to not give away something they can sell. Shabazz knocks Roper out, and Sultan steps over Roper's unconscious body and announces that the two boxers will face each other next.
",True,NA,8000000,NA,False,https://en.wikipedia.org/wiki/The_Great_White_Hype
46063,en,Last Dance,"Cindy Liggett (Sharon Stone) is waiting on death row for a brutal double murder she committed in her teens, 12 years earlier. Clemency lawyer Rick Hayes (Rob Morrow) tries to save her, based on the argument that she was under the influence of crack cocaine when she committed the crime of which she was found guilty and that she is no longer the same person she had been at the time of the murder. However, her death sentence is carried out. The films ends with Rick on a trip to India after Cindy's execution.
",True,41000000,5939449,-35060551,False,https://en.wikipedia.org/wiki/Last_Dance_(1996_film)
365371,en,War Stories Our Mother Never Told Us,"Seven New Zealand women speak about their lives during World War II: some lost husbands, some got married, some went into service themselves. The director lets the women tell their stories simply, alternating between them talking and archival footage of the war years.",False,NA,NA,NA,False,https://en.wikipedia.org/wiki/War_Stories_Our_Mother_Never_Told_Us
32513,en,Cold Comfort Farm,"After the death of her parents, young Flora Poste goes to stay with her friend, the eccentric divorcee Mrs. Mary Smiling. Flora initially aspires to be a writer, deciding that the only way for her to live whilst researching her writing is to stay with one of her many “dreadful” relatives. Mary suggests anything else, including beekeeping.

Due to her relative lack of means, her city-based relations show no interest.  Flora sends letters to her country relatives. While the smattering of responses are generally unsuitable, one is intriguing. Flora chooses to stay for a while with the Starkadder branch of the family on their rundown farm.

The Starkadders are an assortment of rustic, uncouth, truly eccentric and quite possibly mad characters, each with a secret or not-so-secret heart's desire. Flora’s desire is to find out what was the ancient wrong which was “done to” her father and why the resulting doom lay over the Starkadder farm.

She finds out that her cousin Judith, is morose and depressed while Judith’s husband, Amos, wants to be the leader of his own, somewhat “Pentecostal” religion, the Quivering Brethren. But believing himself responsible for the farm, and shunning vanity, he makes everyone else unhappy. Meanwhile the brothers Seth and Reuben fear Flora’s influence and believe she’s come to take the farm away from them.

Flora quickly realises that, as a sensible, modern woman, she has the ability to assess, coax and organise each person into solving their own problems.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/Cold_Comfort_Farm_(film)
40651,en,"Institute Benjamenta, or This Dream People Call Human Life","The plot follows Jakob (Mark Rylance), a young man who enters a school, run by brother and sister Johannes (Gottfried John) and Lisa Benjamenta (Alice Krige), which trains servants. The teachers emphasize to the students that they are unimportant people. Jakob finds the school to be an oppressive environment, and does not enjoy the lessons in subservience that he receives. He proceeds to challenge the Benjamentas and attempts to shift their perspectives. Lisa is attracted to Jakob and spends time with him, and shows him the secret labyrinth below the school. Lisa soon dies and after her death the institute closes. Herr Benjamenta also expresses his strange attraction to Jakob, and the film ends with Jakob agreeing to leave the school and travel together with him.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/Institute_Benjamenta%2C_or_This_Dream_People_Call_Human_Life
36915,en,Heaven's Prisoners,"A former police detective and Vietnam veteran in New Orleans and a recovering alcoholic, Dave Robicheaux, is living a quiet life in the swamplands of Louisiana with his wife Annie. The couple's tranquility is shattered one day when a drug smuggler's plane crashes in a lake, right before their eyes.

Robicheaux succeeds in rescuing a lone survivor from drowning, a young Salvadoran female, whom Annie quickly pulled up onto the boat to administer mouth-to-mouth resuscitation. With the arrival of a DEA officer named Dautrieve and an inherent connection to Bubba Rocque, the leading drug kingpin in the area and Robicheaux's longtime friend from New Iberia, Dave becomes involved in solving the case and consequently finds himself, his wife, and their new adoptive daughter Alafair in danger.

Robicheaux is assaulted by two thugs as a warning. With help from his former girlfriend Robin, an exotic dancer who still has feelings for him, he continues to investigate. His longtime acquaintance Bubba denies any involvement, but Dave warns him and Bubba's sultry wife Claudette that he is going to find out who is behind all this and do something about it. He tracks down one of the men who attacked him, Eddie Keats, and splits his head open with a pool cue in Keat's own bar. Killers come to the Robicheaux home late one night. Robicheaux is unable to prevent his wife Annie from being killed. He falls off the wagon and neglects the young girl they adopted. Robin comes to stay with them.

Clearing his head, Robicheaux seeks vengeance against the three killers. He first goes after a large man called Toot, chasing him onto a streetcar and causing his death. Bubba and Claudette reassure a local mob boss named Giancano that they will not let this vendetta get out of hand, and Bubba gets into a fistfight with Robicheaux, falsely suspecting him of an affair with Claudette. Eddie Keats is found dead before Robicheaux can get to him. Going after the last and most dangerous of the killers, Victor Romero, he knows that someone else must be giving them orders.

He finds Romero and kills him. Then, going to Bubba's home, Robicheaux discovers that it is Claudette who planned the hit. After overhearing Claudette confessing her plan to take over the drug business, Bubba appears and shoots Claudette, and Robicheaux calls in the crime. When he returns home, Robin has left forever, and all Robicheaux has left in his life is his daughter Alafair.
",True,25000000,5009305,-19990695,False,https://en.wikipedia.org/wiki/Heaven%27s_Prisoners
40507,en,Original Gangstas,"The movie opens to a narration detailing the poor economic state of a gang-ridden Gary, Indiana. The narrator explains to the audience of how the city came into such a state. After the opening narrative, the scene switches to the base of operations for the Rebels, a local street gang, and a one-on-one basketball game between a Rebel gang member and a local boy named Kenny Thompson. Kenny humiliates the Rebel by winning and taking the gambled winnings as his own. After he leaves, Spyro, the current co-leader of the Rebels (opposite Damien) is under the impression that Kenny's skills are something more than ""something he picked up."" He instructs his lieutenant, Kayo, to exact retribution on Kenny for being hustled.

While Kenny and his friend Marcus are relaxing at a diner, Kenny decides to call his girlfriend. He enters a phone booth to make the call but is subsequently shot and killed by Kayo in a drive-by shooting.  The owners of the grocery store, Marvin Bookman and Gracie Bookman, two members of the community well-respected by both the Rebels and local citizens, feel that justice should be brought to Kenny's murderer and discloses the license plate number of the shooter's vehicle.

When the Rebels discover this, Spyro orders Kayo to dispose of the vehicle. Kayo and the Rebels then proceed to confront Marvin about his assistance to the investigators of Kenny's death. Marvin argues that Kenny was a good person and did not deserve to be shot. The co-leaders of the Rebels describe how they respected the Bookmans' store and, while others around it were robbed and ransacked, their store was left alone. The fact that Marvin would ""sell them out"" expresses a high amount of disrespect to the Rebels, who immediately seek revenge on Marvin. Eventually, Kayo and Bobby, with a group of fellow Rebels, attack the grocery store, resulting in the near-fatal shooting of Marvin by Bobby.

The attack on Marvin's life prompts his son, pro football coach and ex-Rebel John Bookman, to return to the impoverished Gary neighborhood to find Bobby the shooter. After seeing his father, John goes to save his father's shop and kicked all the Rebels fellows out of there. Then he goes to a local barbershop, where Kayo eventually turns up. Trouble immediately brews, and John and the gang members fight. John has the upper hand but is overpowered. Jake Trevor, another original Rebel, enters the fray and saves John. After the fight, the two converse, and it is revealed that Jake is here to bury his illegitimate son, Kenny Thompson. Jake goes to visit ""Slick"", who reveals to Jake that his son was killed because he hustled the Rebels. Jake is astounded and enraged that his son was killed over money.

The next day, John and Jake attend Kenny's funeral, where a distraught Laurie Thompson is reunited with her ex-husband. While talking, Laurie implores Jake to reconsider seeking vengeance upon his son's murderers, expressing her disdain by stating that he always wishes to resolve such issues by fighting, which ""only makes things worse"". John tells Jake that he has a meeting with the Rebels at the church that makes Jake and Laurie disappointed at him. Jake confronts Spyro at the basketball court about Kenny Thompson. After failed treaty negotiations at the church and the rising of neighborhood gang violence, the other gangs (Diablos and Rangers), have a meeting with Spyro, Damien and the Rebels about Kenny. At the party for the Rebels, John and Jake drive Spyro and Damien's car into Diablo territory and shoot at them to set up a broken truce. In retaliation, the Rebels light the community houses on fire with Molotov cocktails.

John and Jake receive help from their former gangmates in Laurie, Slick and Bubba, while Kenny's friend Marcus also joins them in their fight. They devise a plan to ""lose"" a trunk of weapons to the Rebels. When the gang tries to use said weapons, the guns malfunction and explode in their faces, stunning the gang. In another area, the Rebels are attempting to escape the battle, but they are stopped by a group of community members, armed with bats and other improvised weapons. Eventually, Spyro and Damien fear they may lose the fight, and escape to the old steel mill, with Jake and John set on catching them. After an intense hand-to-hand fight between Jake and Spyro, Spyro is killed. After Spyro is taken down by Jake, the leader of the Diablo and a few cohorts shoot a battered Damien, destroying the Rebel leadership.
",True,3600000,40000000,36400000,True,https://en.wikipedia.org/wiki/Original_Gangstas
9802,en,The Rock,"Disillusioned Brigadier General Francis Hummel and his second-in-command Major Tom Baxter lead a rogue group of U.S. Force Recon Marines against a heavily guarded naval weapons depot to steal a stockpile of VX gas-loaded M55 rockets. The next day, Hummel and his men seize control of Alcatraz Island, taking the tourists and guards hostages. Hummel contacts the FBI and the Pentagon, threatening to launch the rockets against San Francisco unless the U.S. government pays him $100 million from a military slush fund, which he will distribute to his men and the families of Recon Marines who died on covert missions under his command, but whose deaths were not compensated.

The Department of Defense and the FBI develop a plan to retake the island using a U.S. Navy SEAL team led by Commander Anderson; the FBI's top chemical weapons specialist, Dr. Stanley Goodspeed; and the only inmate ever to escape Alcatraz: John Mason. FBI Director James Womack bribes Mason with a pardon, and Mason reluctantly agrees. Still, Womack subsequently destroys the pardon, and Mason is set up in a hotel. He escapes, resulting in a car chase with Goodspeed through the streets of San Francisco as Mason reunites with his estranged daughter, Jade Angelou.

The team successfully infiltrates Alcatraz, but Hummel's men are alerted to their presence and ambush them in a shower room. Anderson and all of the SEALs are killed, leaving only Mason and Goodspeed alive. Goodspeed wants to finish the mission and attempts to strong-arm Mason into helping. Mason, seeing his chance to escape custody, disarms Goodspeed. Mason changes his mind about assisting Goodspeed for the safety of his daughter.

Mason and Goodspeed eliminate several teams of Marines and disable twelve of the fifteen rockets by removing their guidance chips. Hummel threatens to execute a hostage if they do not surrender and return the chips; Mason destroys them before submitting to Hummel to try reasoning with him and stall for time. Goodspeed disables another rocket but then gets captured. With the incursion team lost, the backup plan is initiated: an airstrike by F/A-18Cs with thermite plasma, which will neutralize the poison gas but also kill everyone on the island.

Mason and Goodspeed escape, and Mason explains why he was held prisoner: he was a former British SAS captain and MI6 operative who was captured after stealing a microfilm containing details of the United States' most closely guarded secrets. Knowing he would be ""suicided"" if he returned it, he spent the last thirty years imprisoned without trial for refusing to hand it over.

When Hummel's deadline for the ransom passes, he is urged by his men to fire a rocket. Although he does, he redirects it to detonate at sea. When confronted by Captains Darrow and Frye, Hummel explains the rocket threat was an elaborate bluff, as he had never intended to harm innocent civilians. He declares the mission over and orders the Marines to leave Alcatraz with some hostages and the remaining rocket to cover their retreat while he assumes the blame. Darrow and Frye, realizing they will not be getting paid, mutiny against him. A firefight ensues; Baxter is killed defending Hummel, who is mortally wounded. The general manages to tell Goodspeed where the last rocket is before dying.

Darrow and Frye proceed with the plan to fire on San Francisco. Goodspeed seeks out the rocket while Mason deals with the remaining Marines. As the jets approach, Goodspeed disables the rocket before killing Darrow and Frye. Though he signals that the threat is over, one jet accidentally drops a bomb, and the blast throws Goodspeed into the bay, and Mason rescues him.

Goodspeed reports a successful mission with no hostage casualties but lies that Mason died during the blast. He admits to Mason that Womack tore up the pardon and offers him a way off the island and where to find cash in his hotel room. Grateful, Mason reveals the location of the microfilm as he and Goodspeed part ways. Sometime later, Goodspeed and his newlywed pregnant wife Carla hastily drive away from a church in Kansas after retrieving the microfilm.
",True,75000000,335600000,260600000,True,https://en.wikipedia.org/wiki/The_Rock_(film)
25697,en,Getting Away with Murder,"Ethics professor Jack Lambert's neighbor Max Mueller is revealed on the TV news to be escaped Nazi war criminal Karl Luger, whom the courts sentenced to death. Pressured by the news media's allegations, Mueller plans escape to South America.

Angered that Mueller might never pay for his crimes, Lambert takes the drastic step of poisoning him by injecting cyanide into some of the fruit in Mueller's apple tree, from which he regularly makes freshly juiced apple juice. The police initially believe it's a suicide, greatly upsetting Lambert, who mails them a cryptic letter explaining that it was actually a murder to carry out the court sentence and to avenge all the lives taken.

Later, the TV news reveals that Mueller was misidentified and is innocent. Feeling guilty, Lambert atones by dumping his fiancée Gail and marrying Mueller's daughter Inga. However, after the wedding, Lambert receives information assuring him of Mueller's guilt.
",True,NA,197322,NA,False,https://en.wikipedia.org/wiki/Getting_Away_with_Murder_(1996_film)
664,en,Twister,"On an Oklahoma farm in 1969, young Jo, her parents, and their dog, take shelter from an F5 tornado that ultimately destroys their farm and kills Jo's father. Twenty-seven years later, Jo is a tornado-obsessed meteorologist who leads a rag-tag team of storm chasers. Jo's estranged husband, Bill Harding, an ex-storm chaser turned TV weatherman, travels to Oklahoma with his fiancée, Melissa Reeves, a therapist, to ensure that Jo signs their divorce papers. Jo had used the papers to lure Bill back and show him the realized ""Dorothy"", a capsule-like device containing hundreds of small weather sensors that he conceptualized. Dorothy could revolutionize tornado research and potentially provide an earlier storm-warning system, but the device must be deployed dangerously close to a tornado to work. Jo's team rushes off to chase a developing storm, failing to sign the divorce papers and forcing an intrigued Bill, with Melissa along for the ride, to follow them into the gathering storms.

Along the way, Bill encounters Jonas Miller, a rival storm chaser and former colleague with corporate funding who stole Bill's idea for a Dorothy-like device. Jonas plans to deploy his version first to receive sole credit. Enraged, Bill agrees to accompany Jo and the team for one day to successfully launch Dorothy. As the team pursues a developing rope tornado, Jo's truck runs into a ditch. Jo and Bill hide under a bridge as the tornado destroys the vehicle, a tractor, a small footbridge, and one of the four Dorothy prototypes. With more storms developing, Bill leads the team in his truck, chasing an intensifying F2 tornado in the countryside. They encounter Jonas's team just as Bill accurately predicts a sudden change in the tornado's path and diverts their course. While driving through water-filled fields, two waterspouts form, with one of them splitting into two, and violently thrash the vehicle before dissipating. Bill and Jo are unscathed, though Melissa is traumatized.

The team visits Jo's Aunt Meg in nearby Wakita to eat. While there, Bill tells Melissa about Jo's childhood trauma. Meanwhile, Meg implies to her niece that Bill and Jo still love each other. The team then scrambles to chase a developing twister. Jo and Bill intercept a violent F3 tornado with highly unpredictable movements. It knocks over powerlines that crush Dorothy II. With the truck damaged, Bill forces them to retreat, but Jo undergoes an emotional breakdown over the failure, and argues about her motivations, her past, and her father's death. Bill admits his feelings for Jo, unaware that Melissa is overhearing their entire conversation through the CB radio.

The team overnights in a small town to repair their vehicles. While there, Jo signs the divorce papers to assuage Bill's conflicted feelings. The surprise appearance of a night-time F4 wedge tornado forces the team and many other people into a garage for protection. The tornado obliterates a drive-in theater, destroys two team vehicles, and injures several people before proceeding directly toward Wakita and Aunt Meg. Before the team rush to Wakita, Melissa amicably ends her and Bill's relationship, encouraging him to reunite with Jo.

The tornado sirens provided little warning time, leaving Wakita in ruins and flattening Meg's house. The team rescues the slightly injured Meg, who urges Jo to continue her research to improve warning systems. The National Severe Storms Laboratory forecasts a potentially record-breaking tornado will form the next day. Inspired by Meg's large wind-vane sculptures, Bill and Jo add aluminum ""wings"" to the last two Dorothy prototype sensors, making them more aerodynamic.

True to the forecast, a massive, mile-wide F5 tornado forms the next day, and the team pursues it. Bill and Jo attempt to place Dorothy III in its path; however, the device is knocked over and destroyed by an airborne tree. Meanwhile, Jonas attempts to deploy his own weather-reading device, ignoring Bill and Jo's warnings that the tornado is changing direction and headed straight at them. As a result of his negligence, Jonas' truck is swept away in the tornado's winds and thrown back to the ground, killing him and his assistant. With the last remaining Dorothy affixed to the truck bed, Bill and Jo drive directly at the tornado, then jump out, sacrificing Bill's truck to ensure Dorothy IV can properly release its probes into the wedge. The gambit is successful, as Dorothy IV's probes provide immediate scientific data, but without their truck, Jo and Bill are forced to run on foot as the tornado shifts toward them. Inside a nearby pumphouse, they strap themselves to deep pipes, getting a close view as the building rips away and the F5's core passes over them. After the tornado dissipates, the team celebrate their success and Jo and Bill reconcile.
",True,90000000,495700000,405700000,True,https://en.wikipedia.org/wiki/Twister_(1996_film)
11867,en,Barb Wire,"In 2017, during the Second American Civil War, Barb Wire owns the Hammerhead, a nightclub in Steel Harbor, ""the last free city"" in a United States ravaged by the war. She earns cash as a mercenary and bounty hunter. Chief of Police Willis raids her club. Willis's target is fugitive Dr. Corrina 'Cora D' Devonshire, a former government scientist with information about a new bioweapon called Red Ribbon being developed by her former superiors in the Congressional Directorate. The Congressional Council has tasked Colonel Victor Pryzer with finding Dr. Devonshire so they can end the Second Civil War by releasing the virus on the United Front territories. Dr. Devonshire hopes to escape to Canada to make this information public.

Devonshire turns up at the Hammerhead. She is accompanied by Axel Hood, a ""freedom fighter"" Barb had loved at the outbreak of the war. The two were separated during the conflict. Axel tries to help Cora get to Canada. They try to find a contraband pair of contact lenses that would allow Cora to evade the retinal scan identification at the Steel Harbor airport. The lenses pass through the hands of several lowlifes before also ending up at Barb's nightclub.

Rather than give the lenses to Cora and Axel, Barb makes a deal with 'Big Fatso', the leader of a junkyard gang: Fatso wants the lenses, which are worth a fortune on the black market, and Barb wants a million dollars and an armed escort to the airport, where she plans to get on the plane to Canada. But Fatso double-crosses Barb; when Barb, Axel and Cora show up at the junkyard to make the swap, Colonel Pryzer and his storm troopers are also there, along with Chief of Police Willis. Willis makes a show of arresting Barb and Cora, but instead of putting handcuffs on Barb, he slips her a hand grenade. Barb uses the grenade to kill Fatso and cause enough confusion to allow Barb, Axel, Cora and Willis to pile into Barb's armored van and lead the Congressionals on a car chase, culminating in a hand-to-hand fight between Barb and Colonel Pryzer on a forklift suspended by crane above the harbor. Pryzer falls to his death while Barb escapes.

The party makes it to the airport, where Barb reveals she still has the contact lenses. She gives them to Cora, and Cora and Axel get on the plane to Canada while Willis and Barb remain on the rainswept tarmac.
",True,9000000,3800000,-5200000,False,https://en.wikipedia.org/wiki/Barb_Wire_(1996_film)
10280,en,Thinner,"Billy Halleck is an obese upper class lawyer who lives with his wife Heidi and their daughter Linda in Connecticut. He recently defended Mafia boss Richie ""The Hammer"" Ginelli in court and is now celebrating his acquittal on a murder charge. Heidi, trying to persuade him to forget about his obsession with food, tries to give Billy oral sex as he is driving. Distracted, Billy accidentally runs over an elderly Romani woman named Suzanne Lempke, killing her. He is tried and acquitted of manslaughter by his friend Judge Cary Rossington after getting police chief Duncan Hopley to commit perjury.

Outraged by the injustice, Suzanne's father, Tadzu Lempke, places a curse on Billy on the steps of the courthouse by touching his face and uttering ""thinner"". Soon afterward, Billy begins to lose weight rapidly despite not exercising or sticking to his diet. Heidi, fearing the weight loss may be due to cancer, calls Dr. Mike Houston, with whom Billy begins to suspect his wife is having an affair. Billy learns that Rossington and Hopley have also been cursed; Rossington is now a hideous lizard-like being, while Hopley develops purulent ulcers on his face and hands. Both men ultimately commit suicide. Billy tracks down the Romani camp and tries to reason with Tadzu; Tadzu refuses to help and banishes him from the camp. Gina, Tadzu's great-granddaughter, uses her slingshot to shoot a large ball bearing which goes through Billy's hand, infuriating him into vowing revenge against the Romani.

Billy enlists Ginelli to attack the Romani camp and persuade Tadzu to lift the curse. Chanting a spell, Tadzu mixes Billy's blood into a strawberry pie. He states that if someone else eats the pie, the curse will kill them quickly and Billy will be spared. He urges Billy to eat the pie himself and die with dignity, but Billy refuses. Billy arrives home and gives Heidi the pie, which she eats. The next morning, Billy finds her desiccated corpse next to him. He is gleeful to be free of the curse and of what he believes is his disloyal wife. However, when he goes downstairs, he discovers that his daughter has eaten some of the pie for breakfast. Wracked with guilt, he prepares to eat the rest, only to be interrupted by Mike at the door. Mike grows uncomfortable and struggles to explain his unannounced presence, seemingly confirming Billy's suspicions of an affair. Billy invites Mike in for some pie and closes the door with a smirk.
",True,8000000,15300000,7300000,True,https://en.wikipedia.org/wiki/Thinner_(film)
10535,en,Spy Hard,"Secret agent WD-40 Dick Steele has his work cut out for him. Along with the mysterious and lovely Veronique Ukrinsky, Agent 3.14, he must rescue the kidnapped Barbara Dahl and stop the evil genius, a General named Rancor, from seizing control of the entire world.

Rancor was wounded in an earlier encounter and no longer has arms. However, he can ""arm"" himself by attaching robotic limbs with various weapons attached. Steele is approached by an old friend, agent Steven Bishop, who unsuccessfully tries to recruit him out of retirement. However, when a news report Steele is watching reveals that Bishop has been killed, Steele returns to the agency. Steele given his new assignment by The Director, who also is testing out a variety of elaborate disguises. At headquarters, Steele encounters an old agency nemesis, Norm Coleman, and flirts with the Director's adoring secretary, referred to as Miss Cheevus.

On the job, Steele is assisted by an agent named Kabul, who gives him rides in a never-ending variety of specially designed cars. They seek help from McLuckey, a blond child left home alone, who is very good at fending off intruders. Steele resists the temptations of a dangerous woman he finds waiting for him in bed. But he does work very closely with Agent 3.14, whose father, Professor Ukrinsky is also being held captive by Rancor.

Everything comes to an explosive conclusion at the General's remote fortress, where Steele rescues both Barbara Dahl and Miss Cheevus and launches a literally disarmed Rancor into outer space, saving mankind.
",True,18000000,27000000,9000000,True,https://en.wikipedia.org/wiki/Spy_Hard
124613,en,Brothers in Trouble,"Amir is an illegal Pakistani immigrant smuggled into England in the 1960's to work, to send money to his family and perhaps even bring them over with him. A skilled laborer, he is forced to do unskilled work like shoveling sheep dung and processing wool. He lives in a boarding house with nearly a dozen other men, under the supervision of Hussein Shah. He befriends a young student, Sakib, who dreams of being a writer. Their existence is punctuated by secret movies, a visiting prostitute, fear of detection and deportation, and the gangster-like smuggler who comes by for his take every week. The household is shaken up by the arrival of a white girl, Shah's girlfriend, and the sense of femininity and family she brings.",False,NA,NA,NA,False,https://en.wikipedia.org/wiki/Brothers_in_Trouble
